Year,LocationName,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,CountyFIPS
2022,17031838600,Health Outcomes,Obesity among adults,%,Crude prevalence,46.0,,,41.8,50.2,1518,1064,POINT (-87.7008236 41.8678233),17031838600,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031839800,Health Outcomes,Depression among adults,%,Crude prevalence,17.5,,,15.4,19.7,2686,2256,POINT (-87.6431623 41.8350674),17031839800,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031842300,Health Outcomes,Obesity among adults,%,Crude prevalence,29.1,,,25.7,32.7,3529,3122,POINT (-87.6606398 41.9097236),17031842300,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031842500,Health Outcomes,Obesity among adults,%,Crude prevalence,47.3,,,43.1,51.6,2644,1393,POINT (-87.6232157 41.7769506),17031842500,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031010701,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.0,,,9.7,12.3,3673,2814,POINT (-87.6786204 42.0091482),17031010701,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031010502,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.7,,,7.9,12.1,3278,2991,POINT (-87.6633273 42.0045173),17031010502,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010702,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.8,,,5.2,6.5,4776,3774,POINT (-87.6727257 42.0090199),17031010702,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031020601,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.6,,,11.2,14.1,6699,4677,POINT (-87.7018025 42.0008746),17031020601,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031010202,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.9,,,5.3,6.6,2742,2296,POINT (-87.6733256 42.0160476),17031010202,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031010501,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.4,,,7.4,9.5,4206,3762,POINT (-87.6639583 42.0094119),17031010501,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031020301,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.6,,,10.3,13.0,5261,3907,POINT (-87.7051865 42.0068651),17031020301,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031010300,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,5.9,,,5.3,6.5,6305,5606,POINT (-87.6665393 42.0159431),17031010300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2021,17031010501,Health Outcomes,High blood pressure among adults,%,Crude prevalence,24.3,,,21.7,26.7,4206,3762,POINT (-87.6639583 42.0094119),17031010501,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2021,17031020500,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,32.1,,,29.1,35.2,6599,5078,POINT (-87.6841982 42.0013129),17031020500,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2021,17031010600,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,25.8,,,23.1,28.7,6225,5441,POINT (-87.667683 42.0062774),17031010600,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010502,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.8,,,3.4,4.3,3278,2991,POINT (-87.6633273 42.0045173),17031010502,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031010400,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.9,,,8.3,12.0,5079,4742,POINT (-87.6588157 42.0064109),17031010400,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010100,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.2,,,9.8,14.7,4905,4083,POINT (-87.6698301 42.0212553),17031010100,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010300,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.8,,,10.4,13.3,6305,5606,POINT (-87.6665393 42.0159431),17031010300,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2021,17031020100,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,31.2,,,28.2,34.3,4202,3253,POINT (-87.6871169 42.015721),17031020100,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010201,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,46.4,,,43.3,49.5,6939,5333,POINT (-87.6801484 42.0160077),17031010201,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031010100,Health Outcomes,Depression among adults,%,Crude prevalence,18.3,,,16.0,20.7,4905,4083,POINT (-87.6698301 42.0212553),17031010100,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031010400,Disability,Vision disability among adults,%,Crude prevalence,4.5,,,4.1,4.9,5079,4742,POINT (-87.6588157 42.0064109),17031010400,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031010100,Disability,Vision disability among adults,%,Crude prevalence,5.6,,,5.1,6.1,4905,4083,POINT (-87.6698301 42.0212553),17031010100,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031020200,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,10.3,,,8.3,12.8,7128,5014,POINT (-87.6995191 42.0156903),17031020200,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2021,17031010501,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,25.2,,,22.5,28.0,4206,3762,POINT (-87.6639583 42.0094119),17031010501,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031020500,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,19.1,,,16.4,21.9,6599,5078,POINT (-87.6841982 42.0013129),17031020500,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031020200,Disability,Vision disability among adults,%,Crude prevalence,3.8,,,3.5,4.1,7128,5014,POINT (-87.6995191 42.0156903),17031020200,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031010600,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.9,,,7.8,12.5,6225,5441,POINT (-87.667683 42.0062774),17031010600,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010400,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.1,11.4,5079,4742,POINT (-87.6588157 42.0064109),17031010400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031020500,Disability,Vision disability among adults,%,Crude prevalence,8.6,,,7.9,9.3,6599,5078,POINT (-87.6841982 42.0013129),17031020500,DISABLT,VISION,CrdPrv,Vision Disability,17031
2021,17031010100,Health Outcomes,High blood pressure among adults,%,Crude prevalence,32.6,,,29.5,35.4,4905,4083,POINT (-87.6698301 42.0212553),17031010100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2021,17031010300,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,31.4,,,28.3,34.7,6305,5606,POINT (-87.6665393 42.0159431),17031010300,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010400,Health Outcomes,Depression among adults,%,Crude prevalence,22.4,,,19.7,25.2,5079,4742,POINT (-87.6588157 42.0064109),17031010400,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031010701,Health Outcomes,Obesity among adults,%,Crude prevalence,34.5,,,30.8,38.4,3673,2814,POINT (-87.6786204 42.0091482),17031010701,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031020100,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,5.9,,,5.3,6.5,4202,3253,POINT (-87.6871169 42.015721),17031020100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031010600,Disability,Vision disability among adults,%,Crude prevalence,3.5,,,3.2,3.8,6225,5441,POINT (-87.667683 42.0062774),17031010600,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031020200,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.6,,,7.7,9.6,7128,5014,POINT (-87.6995191 42.0156903),17031020200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031010702,Health Outcomes,Depression among adults,%,Crude prevalence,20.1,,,17.8,22.8,4776,3774,POINT (-87.6727257 42.0090199),17031010702,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2021,17031010202,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,32.0,,,28.9,35.1,2742,2296,POINT (-87.6733256 42.0160476),17031010202,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010202,Disability,Mobility disability among adults,%,Crude prevalence,13.6,,,12.2,15.1,2742,2296,POINT (-87.6733256 42.0160476),17031010202,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031020500,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,7.0,,,6.3,7.8,6599,5078,POINT (-87.6841982 42.0013129),17031020500,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031010202,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.3,,,12.7,16.0,2742,2296,POINT (-87.6733256 42.0160476),17031010202,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031010502,Disability,Mobility disability among adults,%,Crude prevalence,7.9,,,7.0,8.8,3278,2991,POINT (-87.6633273 42.0045173),17031010502,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031010702,Disability,Mobility disability among adults,%,Crude prevalence,13.5,,,12.2,15.0,4776,3774,POINT (-87.6727257 42.0090199),17031010702,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031020100,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,55.2,,,52.1,58.3,4202,3253,POINT (-87.6871169 42.015721),17031020100,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031010701,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.4,,,11.9,15.0,3673,2814,POINT (-87.6786204 42.0091482),17031010701,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031010502,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.5,,,6.6,8.4,3278,2991,POINT (-87.6633273 42.0045173),17031010502,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031020301,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.0,,,5.4,6.7,5261,3907,POINT (-87.7051865 42.0068651),17031020301,HLTHOUT,COPD,CrdPrv,COPD,17031
2021,17031020200,Health Outcomes,High blood pressure among adults,%,Crude prevalence,28.1,,,25.2,30.8,7128,5014,POINT (-87.6995191 42.0156903),17031020200,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031020400,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.4,,,12.8,16.1,4435,3479,POINT (-87.6859118 42.008488),17031020400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031010501,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.7,,,3.3,4.2,4206,3762,POINT (-87.6639583 42.0094119),17031010501,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031010100,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,60.8,,,57.6,63.8,4905,4083,POINT (-87.6698301 42.0212553),17031010100,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031010501,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.0,,,3.6,4.4,4206,3762,POINT (-87.6639583 42.0094119),17031010501,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031020302,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,62.5,,,59.3,65.5,5010,3925,POINT (-87.6949634 42.0085406),17031020302,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031010300,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.6,,,5.0,6.3,6305,5606,POINT (-87.6665393 42.0159431),17031010300,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031010201,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.2,,,19.1,23.4,6939,5333,POINT (-87.6801484 42.0160077),17031010201,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031010503,Health Outcomes,Depression among adults,%,Crude prevalence,22.6,,,20.0,25.3,2565,2354,POINT (-87.6631262 42.0003207),17031010503,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031020200,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.8,,,9.6,12.1,7128,5014,POINT (-87.6995191 42.0156903),17031020200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031010600,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,68.2,,,65.3,71.0,6225,5441,POINT (-87.667683 42.0062774),17031010600,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031020601,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.1,,,5.5,6.8,6699,4677,POINT (-87.7018025 42.0008746),17031020601,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031010600,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,8.1,10.1,6225,5441,POINT (-87.667683 42.0062774),17031010600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031020400,Disability,Vision disability among adults,%,Crude prevalence,6.3,,,5.7,6.8,4435,3479,POINT (-87.6859118 42.008488),17031020400,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031020100,Disability,Vision disability among adults,%,Crude prevalence,6.9,,,6.3,7.5,4202,3253,POINT (-87.6871169 42.015721),17031020100,DISABLT,VISION,CrdPrv,Vision Disability,17031
2021,17031010400,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,24.9,,,22.3,27.5,5079,4742,POINT (-87.6588157 42.0064109),17031010400,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010100,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.2,11.5,4905,4083,POINT (-87.6698301 42.0212553),17031010100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031010501,Disability,Vision disability among adults,%,Crude prevalence,3.8,,,3.4,4.1,4206,3762,POINT (-87.6639583 42.0094119),17031010501,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031020100,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.4,,,12.6,18.3,4202,3253,POINT (-87.6871169 42.015721),17031020100,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010300,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.1,,,8.9,13.7,6305,5606,POINT (-87.6665393 42.0159431),17031010300,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010503,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,8.8,,,7.9,9.7,2565,2354,POINT (-87.6631262 42.0003207),17031010503,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031010300,Disability,Vision disability among adults,%,Crude prevalence,5.2,,,4.7,5.7,6305,5606,POINT (-87.6665393 42.0159431),17031010300,DISABLT,VISION,CrdPrv,Vision Disability,17031
2021,17031020200,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,31.5,,,28.4,34.7,7128,5014,POINT (-87.6995191 42.0156903),17031020200,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031020601,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.5,,,5.8,7.2,6699,4677,POINT (-87.7018025 42.0008746),17031020601,HLTHOUT,COPD,CrdPrv,COPD,17031
2021,17031010400,Health Outcomes,High blood pressure among adults,%,Crude prevalence,23.1,,,20.6,25.2,5079,4742,POINT (-87.6588157 42.0064109),17031010400,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2021,17031020400,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,31.8,,,28.7,34.9,4435,3479,POINT (-87.6859118 42.008488),17031020400,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2021,17031010503,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,33.6,,,31.0,36.3,2565,2354,POINT (-87.6631262 42.0003207),17031010503,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010702,Health Outcomes,Obesity among adults,%,Crude prevalence,37.6,,,33.8,41.7,4776,3774,POINT (-87.6727257 42.0090199),17031010702,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031010502,Health Outcomes,Obesity among adults,%,Crude prevalence,31.8,,,28.3,35.4,3278,2991,POINT (-87.6633273 42.0045173),17031010502,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031020400,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,13.4,,,10.9,16.2,4435,3479,POINT (-87.6859118 42.008488),17031020400,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031010501,Health Outcomes,Depression among adults,%,Crude prevalence,19.0,,,16.7,21.4,4206,3762,POINT (-87.6639583 42.0094119),17031010501,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031020601,Health Outcomes,Depression among adults,%,Crude prevalence,18.4,,,16.2,20.7,6699,4677,POINT (-87.7018025 42.0008746),17031020601,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031020301,Health Outcomes,Depression among adults,%,Crude prevalence,17.6,,,15.5,19.9,5261,3907,POINT (-87.7051865 42.0068651),17031020301,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031020400,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.1,,,5.5,6.8,4435,3479,POINT (-87.6859118 42.008488),17031020400,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031020500,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.2,,,13.7,17.0,6599,5078,POINT (-87.6841982 42.0013129),17031020500,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2021,17031010201,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,29.0,,,26.0,31.9,6939,5333,POINT (-87.6801484 42.0160077),17031010201,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031010503,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,8.4,,,7.7,9.3,2565,2354,POINT (-87.6631262 42.0003207),17031010503,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031020200,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.9,11.3,7128,5014,POINT (-87.6995191 42.0156903),17031020200,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031010600,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,7.0,8.9,6225,5441,POINT (-87.667683 42.0062774),17031010600,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031020500,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.5,10.7,6599,5078,POINT (-87.6841982 42.0013129),17031020500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031010701,Health Outcomes,Depression among adults,%,Crude prevalence,17.9,,,15.7,20.3,3673,2814,POINT (-87.6786204 42.0091482),17031010701,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031010503,Disability,Mobility disability among adults,%,Crude prevalence,18.3,,,16.7,20.0,2565,2354,POINT (-87.6631262 42.0003207),17031010503,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031010600,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,3.6,,,3.3,4.0,6225,5441,POINT (-87.667683 42.0062774),17031010600,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2021,17031010300,Health Outcomes,High blood pressure among adults,%,Crude prevalence,33.1,,,30.0,36.0,6305,5606,POINT (-87.6665393 42.0159431),17031010300,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031020200,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.9,,,4.4,5.5,7128,5014,POINT (-87.6995191 42.0156903),17031020200,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031010501,Disability,Mobility disability among adults,%,Crude prevalence,8.3,,,7.4,9.4,4206,3762,POINT (-87.6639583 42.0094119),17031010501,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031010702,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,50.7,,,47.5,53.9,4776,3774,POINT (-87.6727257 42.0090199),17031010702,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031020302,Health Outcomes,Obesity among adults,%,Crude prevalence,31.7,,,28.2,35.4,5010,3925,POINT (-87.6949634 42.0085406),17031020302,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031010701,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.3,10.5,3673,2814,POINT (-87.6786204 42.0091482),17031010701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031020302,Health Outcomes,Depression among adults,%,Crude prevalence,17.7,,,15.5,19.9,5010,3925,POINT (-87.6949634 42.0085406),17031020302,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031010300,Health Outcomes,Depression among adults,%,Crude prevalence,18.1,,,15.8,20.5,6305,5606,POINT (-87.6665393 42.0159431),17031010300,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031020301,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.7,,,7.7,9.7,5261,3907,POINT (-87.7051865 42.0068651),17031020301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031020100,Disability,Mobility disability among adults,%,Crude prevalence,15.0,,,13.4,16.6,4202,3253,POINT (-87.6871169 42.015721),17031020100,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
